it's never dull and always looks good . ,+
'[the cockettes] provides a window into a subculture hell-bent on expressing itself in every way imaginable . ',+
"if ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing . ",+
"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry's boss , there isn't a redeeming moment here . ",-
"an inconsequential , barely there bit of piffle . ",-
"this would-be 'james bond for the extreme generation' pic is one big , dumb action movie . stress 'dumb . '",-
"the overall fabric is hypnotic , and mr . mattei fosters moments of spontaneous intimacy . ",+
an annoying orgy of excess and exploitation that has no point and goes nowhere . ,-
"a moving , if uneven , success . ",+
horrible,-
a fairly enjoyable mixture of longest yard . . . and the 1999 guy ritchie caper lock stock and two smoking barrels . ,+
deserves a place of honor next to nanook as a landmark in film history . ,+
"the pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze . ",+
manages to please its intended audience -- children -- without placing their parents in a coma-like state . ,+
well-shot but badly written tale set in a future ravaged by dragons . ,-
"the faithful will enjoy this sometimes wry adaptation of v . s . naipaul's novel , but newcomers may find themselves stifling a yawn or two during the first hour . ",+
this is a very fine movie -- go see it . ,+
 . . . begins on a high note and sustains it beautifully . ,+
this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience . ,-
"cherry orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a 'back story . '",-
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,-
"the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies . ",-
boyd's screenplay ( co-written with guardian hack nick davies ) has a florid turn of phrase that owes more to guy ritchie than the bard of avon . ,-
more maudlin than sharp . ,-
the movie keeps coming back to the achingly unfunny phonce and his several silly subplots . ,-
"the film may appear naked in its narrative form . . . but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine",+
"an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences . ",-
"it's another video movie photographed like a film , with the bad lighting that's often written off as indie film naturalism . ",-
it's a barely tolerable slog over well-trod ground . ,-
"for the most part , the film does hold up pretty well . ",+
"although bright , well-acted and thought-provoking , tuck everlasting suffers from a laconic pace and a lack of traditional action . ",-
one-of-a-kind near-masterpiece . ,+
"heartwarming here relies less on forced air than on petter næss' delicate , clever direction . . . and a wonderful , imaginative script by axel hellstenius . ",+
yet another arnold vehicle that fails to make adequate use of his particular talents . ,-
"proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report . ",-
broomfield has a rather unique approach to documentary . he thinks the film is just as much a document about him as it is about the subject . ,+
"denis o'neill's script avoids the prime sports cliche , a last-second goal to win the championship , but it neglects few others . ",-
"reggio and glass so rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass's dirgelike score becomes a fang-baring lullaby . ",-
